id,facebook_id,page_name,page_type
2515,35645234380,SORAYA    SAENZ    DE    SANTAMARIA,politician
2517,110754115759992,Councilwoman Jessica P. Abbott,politician
2524,43127069222,Laurette Onkelinx,politician
2527,113755299053,MUDr. Gabriela Pecková - TOP 09,politician
2540,593955894074649,Gavin Newlands MP,politician
2545,184374514949415,Darren Fisher,politician
2548,1540152786230577,Chris Philp,politician
2551,398964613782838,Britta Oellers,politician
2555,118873691462974,Tim Farron,politician
2557,1589045731340171,Colin Carrie,politician
2558,111028329055457,"Karin Binder, MdB",politician
2571,246704148702671,Valadares Filho,politician
2575,513032565431680,Alexander Funk,politician
2578,485987098172807,Mark Pawsey,politician
2586,139085289609798,Sebastian Steineke,politician
2587,258598010822055,איוב קרא - Ayoob kara,politician
2590,181951548628397,Dr James Davies,politician
2592,115906901777839,Stuart Ayres,politician
2606,676433905802197,李晏榕 Yen-jong Lee,politician
2609,307205369437677,Gregor Voht,politician
2610,120693171297777,Andrew Scheer,politician
2612,278875132141051,Tobias Lindner,politician
2613,1448963272023553,Christophe Béchu,politician
2616,820539081301513,Barbara Loth,politician
2620,192165170847259,李眉蓁,politician
2621,273642106068512,Paulo Alexandre Barbosa,politician
2624,216582391864869,"Jamie Schmale, MP",politician
2625,105303096209329,Patricio Di Stefano,politician
2643,481104552074832,Ben Wyatt,politician
2649,201055267004001,Jürgen Preuß,politician
2653,212103075470956,Louis Plamondon,politician
2664,267949976607343,Lula,politician
2670,1399942566977195,Roderick Galdes,politician
2671,257550241046190,Karl-Heinz Brunner,politician
2674,383722574978742,Caroline Nokes,politician
2675,33734401720,Nadim Gemayel,politician
2680,134492869959367,"James Rajotte, MP for Edmonton-Leduc",politician
2681,741255806000841,Skatteminister Karsten Lauritzen,politician
2695,1441027079479030,Sophie Karmasin,politician
2709,312413003572,François de Rugy,politician
2710,1407185619590965,Mélanie Joly,politician
2712,207257163145015,Pierre Reid,politician
2719,80635590663,Claudia Roth,politician
2723,442403485851495,Morten Helveg Petersen,politician
2734,1745682372370310,Michael Gerdes,politician
2739,597676810379157,林滄敏,politician
2741,1400602380214173,Albert Stegemann,politician
2745,521437877962055,Emma Kealy for Lowan,politician
2746,91404378029,Chris Warkentin,politician
2747,298532823506865,Carlos Solís,politician
2748,1169629846446002,Jan Deboy,politician
2753,162108480495551,Carlos Minc,politician
2754,42497482692,Gregor Gysi,politician
2758,623315704356818,Jacob Bundsgaard,politician
2761,742367169159127,Tony Perrett,politician
2764,49500135386,Jim Flaherty,politician
2768,199066060136423,Sarah Ryglewski,politician
2771,156709261092239,Simon O'Connor,politician
2775,258656010969084,Gonzaga Patriota,politician
2779,1718516835033094,Jan Logie MP,politician
2780,319452811567113,Aida Hadzialic,politician
2785,396233070419993,Deputado Arnaldo Faria de Sá,politician
2789,211189962645542,Frank Müller MdL,politician
2796,8101109811,Bill Frick,politician
2808,373242652794966,Ana Rita Esgario,politician
2811,765082970234971,Mariano Rabino,politician
2816,136836216397926,Víctor Sánchez Orozco,politician
2817,1165982240088167,Heino Knudsen,politician
2818,1168989179813992,Brendon Grylls,politician
2823,503855396298871,יעל גרמן - Yael German,politician
2825,171274572931194,Thomas Oppermann,politician
2827,416270778572925,Iris Eberl,politician
2830,220677281357963,Leanne Linard MP,politician
2834,148350148550802,Kailash Vijayvargiya,politician
2835,220469288050838,Günter Lach,politician
2839,251126394921117,Jarosław Sellin - oficjalna strona,politician
2840,464650286932127,Sybille Benning,politician
2844,279862745523348,Zé Maranhão,politician
2850,683699398385838,Doris Wagner,politician
2861,277139103951,Dante Delgado,politician
2866,634407086596316,Anderson Ferreira,politician
2867,240968112939231,Katharina Gebauer,politician
2868,774908905922784,賴瑞隆,politician
2869,183807648357072,李俊俋,politician
2871,9742328041,Sethrida Geagea,politician
2876,381979022008571,賈伯楷,politician
2877,1425355697692924,Dr. Tóth Bertalan,politician
2878,369508676477183,Ralph Northam,politician
2882,291290027598093,Yvette Berry,politician
2883,630843446993167,Samir Geagea,politician
2887,301814029885718,Deputado Toninho Wandscheer,politician
2889,32585228571,Janez Janša,politician
2895,340561155989801,Pierre Laurent,politician
2898,220567191363889,Krzysztof Szczerski,politician
2902,362805317148988,Keith Pitt,politician
2916,158717724139885,Albert Rivera,politician
2918,522930704494653,Matt Hancock,politician
2922,563166963704184,Giuseppe Brescia,politician
2925,15617630596,Congressman Joe Barton,politician
2929,289949387763780,Attorney General Eric Schneiderman,politician
2930,162995440394650,Reinhold Gall MdL,politician
2931,204875396555166,Terry Healy MLA,politician
2935,341431305970091,"Pat McGuire, State Senator",politician
2936,147484398657964,林宜瑾,politician
2937,348506835311346,Bobby Morrissey,politician
2946,602763919761868,Marek Gróbarczyk - Minister Gospodarki Morskiej i Żeglugi Śródlądowej,politician
2950,97347576284,Tomás Gómez,politician
2954,608816402473444,Fernando Capez,politician
2959,144074638959088,Ewen Jones,politician
2961,298168063697397,Charles Ange Ginesy,politician
2965,1385505868350890,Izalci Lucas,politician
2975,317042561720861,Sunil Deodhar,politician
2976,273904116113950,Deputado Marcon,politician
2983,286377921487406,Stirling Hinchliffe MP,politician
2985,234558876885564,Deputado Abel Galinha,politician
2989,161524687249992,Caroline Flint MP,politician
2998,302589433094744,Heidi Heitkamp,politician
2999,1637321383158363,Ross Hart MP,politician
3002,50581385317,Cesar Maia,politician
3003,1501435376851728,Jürgen Krämer,politician
3007,787843587973738,Zihni,politician
3011,373795267203,黃健庭,politician
3013,401586323202696,Karina Barrón,politician
3014,1540198936249794,Rishi Sunak,politician
3016,61731840657,Eleanor Holmes Norton,politician
3018,274687979233940,Congressman G. K. Butterfield,politician
3026,220344820407,Manlio Fabio Beltrones Rivera,politician
3028,682467535168187,Carlos Castellano,politician
3029,451516984861373,Rob Molhoek MP,politician
3032,470668999664322,Tessa Jowell,politician
3049,32446751466,Julio Cobos,politician
3050,582046848590572,Jason Woodforth - Former MP For Nudgee,politician
3052,375022342578927,Malena Massa,politician
3054,285300171481841,Andrew Holness,politician
3057,693005044097795,Florent Marcellesi,politician
3059,648150135284488,Sénateur Michel Clérié,politician
3063,1413746838872850,Edward O'Donohue MP,politician
3064,508980172628755,Dr. Saskia Ludwig,politician
3070,480197465350951,Arno Klare MdB,politician
3072,206866712830769,Nicola Beer,politician
3075,98718065469,Francesca Balzani,politician
3082,224618077692752,Sanjay Tandon,politician
3083,167344481105,David Rachline,politician
3084,460143874089814,Peter Schiefke,politician
3093,942949079130982,Dr. Jan-Marco Luczak MdB,politician
3095,146147165545321,Emmi Zeulner,politician
3096,267651383363047,Maria Chiara Carrozza,politician
3104,520342071354241,Ketil Solvik-Olsen,politician
3106,249091298567045,Mark Schauer,politician
3107,137292926415155,Hartmut Koschyk,politician
3108,207587482608523,林俊憲,politician
3120,121895396276,Elisabeth Winkelmeier-Becker,politician
3123,534242786681792,Mark Harper,politician
3134,457965315033,Gustav Fridolin,politician
3136,443846892331998,Maria Vamvakinou MP,politician
3138,275000502658017,Yasmin Catley MP,politician
3140,461662250673133,Herbert Woerlein,politician
3143,193683334133,Devinder Shory,politician
3146,555513111127034,René Rock,politician
3147,213808655377408,Deputado Alan Rick,politician
3149,738075429643287,Suella Fernandes MP,politician
3155,114889085297701,Ricardo Anaya Cortés,politician
3156,179856875529257,Padre João PT,politician
3160,464714816955442,Heidtrud Henn,politician
3166,168267103675456,Stefan Ebner,politician
3168,8948360263,Caroline Lucas,politician
3170,353492111467605,Julio Garro,politician
3171,400196063667286,Deniz Kurku - SPD,politician
3175,148535387226,Steven Fletcher,politician
3177,128927410496604,Nicky Morgan MP,politician
3178,236795053027515,"Andrés ""Cuervo"" Larroque",politician
3185,173219012879481,Gesine Meißner,politician
3189,331406263723146,Niko Grünfeld,politician
3191,128296471241876,Christelle Morançais,politician
3192,163569713685653,Piotr Cieśliński Poseł na Sejm RP,politician
3198,351465298273438,Deborah Bergamini,politician
3201,150155298350245,Jarosław Kalinowski,politician
3207,144619715634355,Iracema Portella,politician
3208,133467219125,Ben Weyts,politician
3220,1245757778822692,Ute Meiers,politician
3223,293265837466846,Senator Glenn Sterle,politician
3226,131618273567984,Jeff Landry,politician
3228,1626709737546995,Chuck Grassley,politician
3231,128657703838969,Vicentinho Alves,politician
3234,33121109546,Sylvain Gaudreault,politician
3238,107859172612993,Anna Wasilewska,politician
3243,1292236477506842,Vincenzo Copertino,politician
3253,544517542228191,Elena Fattori Senato M5S,politician
3260,566736510133580,Homero Aguirre Enríquez,politician
3274,28938580200,David McGuinty,politician
3275,48398083442,Stefano Caldoro,politician
3282,618721081566600,Representative Ryan Fecteau,politician
3283,191760960857481,Henryk Kowalczyk,politician
3286,170544576472462,Representative Andrew Murr,politician
3287,271399596270991,Elżbieta Łukacijewska,politician
3290,709826742396322,Laura Ferrara,politician
3298,257629110918049,Eluned Parrott,politician
3300,1599103463663052,Michael McLeod,politician
3301,405748729437090,Oberbürgermeister Peter Feldmann,politician
3305,487517987939810,Moreira Mendes,politician
3307,228058993888678,Raul Henry,politician
3310,170651086300657,Klaus Markussen,politician
3313,196922620651007,Patrick Testin,politician
3314,588499344612267,蘇治芬,politician
3316,236934193030665,Susan Close MP,politician
3319,201991609984528,Odair Cunha,politician
3321,781985201858067,Dimple Yadav,politician
3322,255992651130388,Shahnawaz Hussain - शाहनवाज हुसैन,politician
3330,114833761835,Dan Patrick,politician
3339,494853240530488,Sophie Wilmès,politician
3343,230792993777216,Christian Dahm,politician
3344,470331673028165,Ivan Jakovčić,politician
3347,118527194965589,Arolde de Oliveira,politician
3351,334374720054875,Enrico Zanetti,politician
3352,22625199708,Chuka Umunna,politician
3356,300894153352815,Hedi Thelen,politician
3357,277933578921585,"Michel SAVIN, Sénateur de l'Isère",politician
3359,301485916628595,Christian Baldauf,politician
3361,1476093456033410,Dr. Boris Weirauch MdL,politician
3363,568297056577159,"Carsten Träger, ehem. Mitglied des Bundestags SPD",politician
3364,135383693338249,Ralf Kapschack,politician
3367,250623611709073,涂謹申 James To,politician
3369,538471059564180,立委 陳怡潔 Chen Yi-Chieh,politician
3375,247335131948712,Abhay Singh Chautala,politician
3379,11450328749,Jean-Luc Mélenchon,politician
3385,130177900357309,Heidi Victoria MP,politician
3391,624049904363218,"Glenn van Dijken, MLA",politician
3395,234636206679771,Stefan Zierke,politician
3397,143157099112168,Norbert Obrycki - Poseł na Sejm RP,politician
3398,329725087065833,Steven Joyce,politician
3402,1385001921534931,Luise Amtsberg,politician
3403,394391760701054,Anthony Carbines MP,politician
3406,845007428912767,Chris Stephens MP Glasgow South West,politician
3412,263474960410377,Jonathan Bartley,politician
3413,892636910855949,Hans-Josef Bracht,politician
3414,339479122880272,Angus Robertson - SNP Depute Leader,politician
3415,633403696686867,Jean-Pierre Decool,politician
3422,197566660355881,Raúl Paz,politician
3423,71784212268,Kevin Rudd,politician
3424,68189497138,Michael Kauch,politician
3426,431918333568823,Meyer Habib,politician
3429,7958857354,Senator David Bushby,politician
3431,567732343266273,Rhun ap Iorwerth,politician
3434,170951649104,Nils Schmid,politician
3440,274487196067675,"Marie Montpetit, députée de Crémazie",politician
3445,116737691696319,Хишигдэмбэрэлийн Тэмүүжин,politician
3452,123960444462975,Michael Reul,politician
3453,712657798899585,Uwe Lagosky,politician
3454,1433969203488643,Arnaldo Jordy,politician
3458,1467181276866442,Wolfgang Tiefensee,politician
3459,1119757314762635,Norbert Morin,politician
3465,210239532509087,Fabio De Masi,politician
3466,345537648863136,Cidinho Santos,politician
3470,104145976305577,Johann Gudenus,politician
3471,1667357386811310,Gladys Berejiklian,politician
3473,52386867122,Penny Mordaunt MP,politician
3477,106535802709949,Vlad Filat,politician
3481,171326032914383,Rebecca Pow,politician
3489,742045879183330,Tenente Lúcio,politician
3494,215275598522355,Mara Gabrilli,politician
3508,186003105812,Nora Berra,politician
3511,541863982540824,Patrick Sensburg,politician
3513,124214517597871,Martin Dörmann,politician
3517,227784633952290,Bruno Le Maire,politician
3529,953620741367870,Hannes Rockenbauch,politician
3531,23567195147,Annemie Turtelboom,politician
3535,600600740046926,Katie Omstead,politician
3537,434269869975636,Deputado Júlio Campos,politician
3542,498966216976478,Marco Schmitz MdL,politician
3544,800051713419362,Sylvain Rochon,politician
3559,172653856237719,Liza Harvey MLA,politician
3560,587086608017560,Davor Ivo Stier,politician
3563,168884259858593,Manuel Valls,politician
3564,24988756132,Senator Kevin Parker,politician
3575,81460078787,Eduardo Accastello,politician
3580,223432904485067,Neil Carmichael,politician
3583,114423298599124,Oscar Almaraz Smer,politician
3595,127942360574200,Rep. Debra Heffernan,politician
3598,121696644573444,Teo Ho Pin,politician
3600,435907706431752,Vernon Pérez Rubio Artee,politician
3601,234239623440650,Christoph Bernstiel,politician
3602,165297924363,Gary Johnson,politician
3603,668129379887378,Dan Ştefan Motreanu,politician
